,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
93,846280,99999,20180824,61.8,24,56.9,24,1014.7,7,1013.1,7,6.2,24,5.9,24,9.9,999.9,   66.2 ,  59.0*, 0.00I,999.9,0,
94,846280,99999,20180825,62.5,24,57.0,24,1015.3,8,1013.7,8,5.4,24,6.4,24,9.9,999.9,   66.2 ,  59.0*, 0.00G,999.9,10000,
95,846280,99999,20180826,61.9,24,57.0,24,1015.1,8,1013.5,8,6.1,24,6.9,24,9.9,999.9,   66.4 ,  58.8 , 0.00G,999.9,10000,
96,846280,99999,20180827,62.2,24,56.4,24,1015.1,8,1013.5,8,6.1,24,6.7,24,9.9,999.9,   68.2*,  59.0*, 0.00G,999.9,10000,
97,846280,99999,20180828,61.3,24,57.1,24,1014.8,8,1013.3,8,6.0,24,7.1,24,12.0,999.9,   69.3 ,  58.6 , 0.00G,999.9,10000,
98,846280,99999,20180829,61.6,24,57.1,24,1015.5,8,1013.9,8,6.2,24,7.4,24,12.0,999.9,   65.1 ,  59.0*, 0.00I,999.9,0,
99,846280,99999,20180830,62.3,24,56.5,24,1016.4,5,1014.8,5,6.2,24,8.1,24,12.0,999.9,   68.0*,  59.0*, 0.00I,999.9,0,
100,846280,99999,20180831,61.7,24,56.3,24,1015.2,8,1013.6,8,6.2,24,8.0,24,12.0,999.9,   68.9 ,  60.1 , 0.00I,999.9,0,
101,846280,99999,20180901,62.9,24,55.4,24,1014.6,6,1013.0,6,6.2,23,7.1,24,13.0,999.9,   69.8*,  59.7 , 0.00I,999.9,0,
102,846280,99999,20180902,63.1,24,56.1,24,1014.8,7,1012.9,8,6.2,23,6.6,24,14.0,999.9,   70.2 ,  60.6 , 0.00I,999.9,0,
103,846280,99999,20180903,62.8,24,56.9,24,1013.3,8,1011.8,8,6.2,24,6.1,24,8.9,999.9,   68.4 ,  60.4 , 0.00I,999.9,0,
104,846280,99999,20180904,63.0,24,57.5,24,1013.5,8,1011.9,8,5.7,24,5.4,24,7.0,999.9,   67.1 ,  60.8 , 0.00I,999.9,0,
105,846280,99999,20180905,63.1,24,57.4,24,1013.9,8,1012.3,8,6.2,24,8.2,24,14.0,999.9,   68.0*,  59.7 , 0.00I,999.9,0,
106,846280,99999,20180906,62.1,24,57.5,24,1015.0,7,1013.4,7,5.6,19,8.6,24,12.0,999.9,   68.7 ,  59.0*, 0.00I,999.9,0,
107,846280,99999,20180907,62.3,24,58.3,24,1016.3,7,1014.7,7,5.7,24,9.9,24,15.0,999.9,   68.0*,  59.9 , 0.00I,999.9,0,
108,846280,99999,20180908,63.1,24,58.6,24,1015.0,6,1013.4,6,5.9,24,8.3,24,12.0,999.9,   68.0*,  60.8*, 0.00I,999.9,0,
109,846280,99999,20180909,62.4,24,58.7,24,1014.2,7,1012.6,7,5.1,24,7.6,24,12.0,999.9,   66.2*,  59.0*, 0.00G,999.9,10000,
110,846280,99999,20180910,61.8,24,58.0,24,1014.7,7,1013.2,7,5.7,24,5.9,24,8.0,999.9,   66.6 ,  59.0*, 0.08G,999.9,10000,
111,846280,99999,20180911,62.2,24,58.2,24,1015.8,8,1014.2,8,5.4,24,7.5,24,12.0,999.9,   68.0*,  59.0*, 0.00G,999.9,10000,
112,846280,99999,20180912,62.0,24,57.2,24,1016.3,8,1014.7,8,6.0,24,7.8,24,13.0,999.9,   70.3 ,  59.0*, 0.00G,999.9,10000,
113,846280,99999,20180913,63.1,22,57.0,22,1016.3,5,1014.7,5,5.6,22,6.6,22,11.1,999.9,   68.0*,  59.0*, 0.00I,999.9,0,
114,846280,99999,20180914,62.3,24,57.3,24,1015.9,8,1014.3,8,5.9,23,7.3,24,12.0,999.9,   69.4 ,  59.0*, 0.00I,999.9,0,
115,846280,99999,20180915,62.1,18,57.6,18,1015.2,6,1013.7,6,6.0,18,9.2,18,13.0,999.9,   68.0*,  60.8 , 0.00I,999.9,0,
116,846280,99999,20180916,62.1,19,58.2,19,1014.8,6,1013.1,6,5.7,19,7.8,19,12.0,999.9,   66.2*,  59.5 , 0.00I,999.9,0,
117,846280,99999,20180918,62.4,14,57.6,14,1013.3,4,1011.8,5,6.0,14,7.3,14,9.9,999.9,   64.9*,  59.7 , 0.00I,999.9,0,
118,846280,99999,20180919,61.4,22,57.4,22,1012.8,7,1011.2,7,6.2,22,5.5,22,9.9,999.9,   65.1 ,  59.0 , 0.00I,999.9,0,
119,846280,99999,20180920,61.6,14,56.8,14,1013.7,4,9999.9,0,5.8,14,4.4,14,7.0,999.9,   64.4*,  59.0 , 0.00I,999.9,0,
120,846280,99999,20180921,62.1,24,57.3,24,1013.2,7,1011.7,7,5.1,24,4.2,24,8.0,999.9,   68.0*,  58.6 ,99.99 ,999.9,10000,
121,846280,99999,20180922,62.5,24,57.0,24,1014.3,7,1012.7,7,5.3,22,7.9,24,14.0,999.9,   66.2*,  60.3 , 0.00I,999.9,0,
122,846280,99999,20180923,62.2,22,57.7,22,1012.7,7,1011.1,7,6.0,21,8.5,22,11.1,999.9,   66.2*,  60.1 , 0.00I,999.9,0,
