,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
141,854880,99999,20180522,51.8,24,49.5,24,1016.7,4,999.4,4,4.3,24,4.0,23,9.9,999.9,   59.4 ,  48.2 , 0.00G,999.9,100000,
142,854880,99999,20180523,51.3,23,48.5,23,1017.0,4,1000.7,4,4.9,21,5.1,23,12.0,999.9,   59.4 ,  46.0 , 0.00G,999.9,100000,
143,854880,99999,20180524,48.9,24,46.7,24,1017.9,4,1000.5,4,4.3,19,4.7,24,13.0,999.9,   58.3 ,  42.8 , 0.00G,999.9,100000,
144,854880,99999,20180525,49.3,22,47.6,22,1016.6,4,998.9,4,3.4,22,5.0,22,12.0,999.9,   56.3 ,  42.8*, 0.00G,999.9,100000,
145,854880,99999,20180526,53.3,23,47.4,23,1017.0,4,1000.7,4,6.5,20,5.1,23,8.9,999.9,   59.0*,  50.0*, 0.00G,999.9,0,
146,854880,99999,20180527,55.4,13,47.5,13,9999.9,0,9999.9,0,7.5,4,5.9,13,8.9,999.9,   59.9 ,  42.3 , 0.00G,999.9,0,
147,854880,99999,20180528,52.6,20,47.8,20,1017.4,4,999.7,4,6.4,16,6.0,20,12.0,999.9,   61.2 ,  46.2 , 0.00G,999.9,0,
148,854880,99999,20180529,55.9,22,50.8,22,1018.8,4,1002.5,4,7.0,8,4.3,22,8.9,999.9,   62.6*,  51.6 , 0.00G,999.9,0,
149,854880,99999,20180530,57.6,24,53.6,24,1018.5,4,1001.0,4,6.3,8,4.4,24,11.1,999.9,   64.9 ,  53.6*, 0.00G,999.9,0,
150,854880,99999,20180531,55.7,24,51.6,24,1016.5,4,999.0,4,6.2,19,4.2,24,8.0,999.9,   63.5 ,  53.6 , 0.00G,999.9,0,
151,854880,99999,20180601,52.2,24,46.5,24,1015.2,4,998.9,4,6.5,18,3.9,24,7.0,999.9,   58.8 ,  48.2 , 0.00G,999.9,10000,
152,854880,99999,20180602,49.6,23,42.6,23,1016.2,4,998.9,4,7.8,4,6.6,23,11.1,999.9,   59.0*,  39.2*, 0.00G,999.9,0,
153,854880,99999,20180603,50.1,23,43.5,23,1018.9,4,1001.2,4,6.5,12,5.2,21,9.9,999.9,   58.5 ,  43.5 , 0.00G,999.9,0,
154,854880,99999,20180604,49.3,23,37.9,23,1021.2,4,1004.6,4,9.0,4,6.7,23,12.0,999.9,   60.8*,  38.1 , 0.00G,999.9,0,
155,854880,99999,20180605,50.2,22,35.0,22,1019.6,4,1002.2,4,7.0,4,4.6,22,8.0,999.9,   62.6*,  38.8 , 0.00G,999.9,0,
156,854880,99999,20180606,53.6,24,39.6,24,1014.7,4,997.1,4,7.8,4,4.4,24,13.0,999.9,   63.1 ,  46.6 , 0.00G,999.9,0,
157,854880,99999,20180607,52.4,24,45.3,23,1014.2,4,998.0,4,5.8,8,7.0,24,11.1,999.9,   64.4*,  43.9 , 0.00G,999.9,100000,
158,854880,99999,20180608,50.4,24,45.4,24,1014.8,4,997.4,4,5.4,11,6.1,24,14.0,999.9,   64.4 ,  41.5 , 0.00G,999.9,100000,
159,854880,99999,20180609,50.4,24,48.0,24,9999.9,0,9999.9,0,5.1,18,4.0,24,8.0,999.9,   55.4*,  46.4*, 0.00I,999.9,100000,
160,854880,99999,20180610,53.0,24,51.4,24,9999.9,0,9999.9,0,4.2,24,4.8,24,9.9,999.9,   55.4*,  50.0*,99.99 ,999.9,110000,
